type,space,price,area_price,address,metro,time_to_metro,date,source
1-к. квартира,40,9 900 000₽,246 883 ₽,"Тихорецкий пр-т, 25к2",Политехническая,30,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_401_m_511_et._7968172111?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
3-к. квартира,61,12 700 000₽,208 197 ₽,"пр-т Луначарского, 78к2",Гражданский проспект,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_61_m_19_et._7945606498?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,32,6 780 000₽,211 875 ₽,"аллея Котельникова, 6к1",Пионерская,20,31.01.2019,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_49_et._1258709728?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
3-к. квартира,90,14 800 000₽,164 444 ₽,"Херсонская ул., 10",Площадь А. Невского I,10,23.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_90_m_15_et._7805441255?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,39,9 300 000₽,235 443 ₽,"ул. Савушкина, 115к3",Старая деревня,15,03.03.2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_395_m_1417_et._4194026093?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,44,8 500 000₽,190 583 ₽,"Ленинский пр-т, 172",Московская,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446_m_25_et._7848482994?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,60,14 350 000₽,239 167 ₽,"Московский пр-т, 220",Московская,5,26.11.2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_59_et._3547751729?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,30,7 200 000₽,234 528 ₽,"Варшавская ул., 41к2",Московская,15,24.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_307_m_15_et._7949394142?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Квартира-студия,23,6 300 000₽,273 913 ₽,"ул. Крыленко, 1к1с1",Ломоносовская,30,28.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_23_m_1216_et._7230986928?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,64,16 100 000₽,248 841 ₽,"Учительская ул., 18к1",Гражданский проспект,15,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_647_m_925_et._7895983141?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,36,8 900 000₽,243 169 ₽,"Пулковское ш., 42к6",Звёздная,31,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_615_et._7946483809?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,32,8 700 000₽,270 186 ₽,"Плесецкая ул., 20к2",Комендантский проспект,31,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_322_m_2425_et._7876857054?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Апартаменты-студия,25,5 515 000₽,217 126 ₽,"Архивная ул., 3к1",Улица Дыбенко,30,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_254_m_514_et._7947629072?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,45,10 150 000₽,225 556 ₽,"пр-т Славы, 2к2",Проспект Славы,20,07.08.2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_69_et._3325396317?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,32,8 000 000₽,249 221 ₽,"ул. Олеко Дундича, 29",Дунайская,15,26.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_321_m_59_et._7867574067?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,31,9 200 000₽,292 994 ₽,"Плесецкая ул., 16",Комендантский проспект,31,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_314_m_1818_et._8013751532?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Своб. планировка,18,4 200 000₽,224 599 ₽,"Майков пер., 4А",Нарвская,10,18.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/svob._planirovka_187_m_33_et._7678239126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,49,9 500 000₽,190 381 ₽,"пр-т Кузнецова, 23к1",Юго-Западная,31,12.11.2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_499_m_59_et._3689650432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,36,14 900 000₽,410 468 ₽,"Земледельческая ул., 3",Лесная,20,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_363_m_1112_et._7915643554?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,51,9 900 000₽,190 751 ₽,"Гороховая ул., 35-37",Сенная площадь,5,16.08.2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_519_m_14_et._3465783788?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Квартира-студия,26,8 950 000₽,344 231 ₽,"ул. Шкапина, 42",Балтийская,10,29.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_17_et._7611320738?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,65,16 050 000₽,244 292 ₽,"Октябрьская наб., 40",Улица Дыбенко,30,01.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_657_m_1414_et._7427019539?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,36,9 600 000₽,260 870 ₽,"пр-т Маршала Блюхера, 7к2",Лесная,30,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_368_m_1216_et._7910468692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,60,21 000 000₽,350 000 ₽,"Союзный пр-т, 4",Проспект Большевиков,20,28.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_415_et._7855943887?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Аукцион: 1-к. квартира,33,от 3 876 000₽,116 048 ₽,"пр-т Маршака, 24к1",Гражданский проспект,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_334_m_719_et._7925556745?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Квартира-студия,25,5 300 000₽,212 000 ₽,"пос. Шушары, Валдайская ул., 1",Купчино,31,26.04.2022,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_1425_et._2384257097?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,38,10 500 000₽,276 316 ₽,"ул. Шелгунова, 7к2",Пролетарская,10,22.04.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1425_et._7324088298?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,33,10 500 000₽,309 735 ₽,"Кушелевская дорога, 5к3",Площадь Мужества,30,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_339_m_2425_et._7893685866?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. квартира,48,11 500 000₽,237 113 ₽,"7-я Красноармейская ул., 22-24",Технологический ин-т II,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_485_m_15_et._7890635143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
2-к. апартаменты,68,20 990 000₽,304 644 ₽,"территория Лахта, Новая ул., 51к15",Беговая,31,23.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_689_m_34_et._7764620962?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
Квартира-студия,25,7 400 000₽,296 000 ₽,"пр-т Металлистов, 117",Выборгская,31,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_716_et._7890337706?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,38,9 500 000₽,250 000 ₽,"Богатырский пр-т, 36к1",Комендантский проспект,20,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1117_et._7970519473?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOU1BNWTZOdUVJcjUzaFV4Ijt9vtnwOj8AAAA
1-к. квартира,36,14 900 000₽,410 468 ₽,"Земледельческая ул., 3",Лесная,20,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_363_m_1112_et._7915643554?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,51,9 900 000₽,190 751 ₽,"Гороховая ул., 35-37",Сенная площадь,5,16.08.2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_519_m_14_et._3465783788?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,26,8 950 000₽,344 231 ₽,"ул. Шкапина, 42",Балтийская,10,29.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_17_et._7611320738?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,36,9 600 000₽,260 870 ₽,"пр-т Маршала Блюхера, 7к2",Лесная,30,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_368_m_1216_et._7910468692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,60,21 000 000₽,350 000 ₽,"Союзный пр-т, 4",Проспект Большевиков,20,28.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60_m_415_et._7855943887?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Аукцион: 1-к. квартира,33,от 3 876 000₽,116 048 ₽,"пр-т Маршака, 24к1",Гражданский проспект,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_1-k._kvartira_334_m_719_et._7925556745?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,65,16 050 000₽,244 292 ₽,"Октябрьская наб., 40",Улица Дыбенко,30,01.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_657_m_1414_et._7427019539?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,25,5 300 000₽,212 000 ₽,"пос. Шушары, Валдайская ул., 1",Купчино,31,26.04.2022,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_1425_et._2384257097?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,38,10 500 000₽,276 316 ₽,"ул. Шелгунова, 7к2",Пролетарская,10,22.04.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1425_et._7324088298?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,33,10 500 000₽,309 735 ₽,"Кушелевская дорога, 5к3",Площадь Мужества,30,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_339_m_2425_et._7893685866?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,48,11 500 000₽,237 113 ₽,"7-я Красноармейская ул., 22-24",Технологический ин-т II,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_485_m_15_et._7890635143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. апартаменты,68,20 990 000₽,304 644 ₽,"территория Лахта, Новая ул., 51к15",Беговая,31,23.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_689_m_34_et._7764620962?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,25,7 400 000₽,296 000 ₽,"пр-т Металлистов, 117",Выборгская,31,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_716_et._7890337706?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,38,9 500 000₽,250 000 ₽,"Богатырский пр-т, 36к1",Комендантский проспект,20,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_38_m_1117_et._7970519473?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,40,7 600 000₽,190 000 ₽,"Вербная ул., 20/2",Удельная,20,09.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_40_m_212_et._7678690740?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,32,9 100 000₽,280 000 ₽,"Московский пр-т, 224",Московская,10,17.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_2122_et._4717592808?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,66,19 990 000₽,298 804 ₽,"Центральный район, ул. Некрасова, 42",Чернышевская,10,10.06.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_669_m_55_et._7484980277?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,31,6 000 000₽,188 679 ₽,"Гражданский пр-т, 123к1",Гражданский проспект,10,28.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_318_m_59_et._7843575694?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
3-к. квартира,59,16 400 000₽,274 247 ₽,"ул. Турку, 20к1",Международная,15,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_598_m_59_et._7876729375?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,50,16 890 000₽,337 800 ₽,"Аптекарский пр-т, 18",Петроградская,15,20.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_50_m_110_et._7838841410?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,31,12 000 000₽,379 747 ₽,"Яхтенная ул., 28",Беговая,30,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_316_m_2425_et._7820369422?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,44,9 100 000₽,205 418 ₽,"ул. Евдокима Огнева, 6к3",Улица Дыбенко,20,10.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_25_et._7844742811?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,45,13 800 000₽,306 667 ₽,"Горная ул., 1к1",Удельная,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_45_m_77_et._8045083268?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,59,21 200 000₽,355 109 ₽,"ул. Челюскина, 10",Приморская,31,29.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_597_m_1719_et._7828698615?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,52,14 000 000₽,266 160 ₽,"Рыбацкий пр-т, 15",Рыбацкое,20,29.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_526_m_1820_et._7958061993?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,25,6 300 000₽,245 136 ₽,"пос. Парголово, Заречная ул., 11к2",Парнас,30,10.03.2018,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_257_m_1926_et._1583786083?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
Квартира-студия,21,6 750 000₽,308 219 ₽,"ул. Маршала Казакова, 21к3",Юго-Западная,10,25.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_219_m_425_et._7847838550?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
3-к. квартира,58,8 800 000₽,151 724 ₽,"Большая Пороховская ул., 34",Ладожская,31,26.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58_m_67_et._7958125361?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,46,7 050 000₽,151 613 ₽,"3-й Рабфаковский пер., 10к1",Обухово,10,26.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_465_m_15_et._7775424091?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
2-к. квартира,63,14 800 000₽,232 339 ₽,"Учительская ул., 19к3",Гражданский проспект,15,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_637_m_216_et._7870471562?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
1-к. квартира,36,8 500 000₽,232 240 ₽,"пр-т Ветеранов, 118к2",Проспект Ветеранов,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_210_et._7910229890?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNczdwRlU3dm1QUXNWeWdqIjt9Vu7zRj8AAAA
